str_len,duration,char1000,-1
13,0.0019
13,0.0007
13,0.0007
13,0.0009
13,0.0007
101,0.0008
101,0.0012
101,0.0008
101,0.0008
101,0.0013
1045,0.0014
1045,0.0022
1045,0.0019
1045,0.0014
1045,0.0016
48733,0.059
48733,0.0469
48733,0.0721
48733,0.0345
48733,0.0622
10183,0.0135
10183,0.0185
10183,0.0692
10183,0.0164
10183,0.0165
185919,0.131
185919,0.1529
185919,0.1261
185919,0.2593
185919,0.1321
559618,0.4422
559618,0.4204
559618,0.4207
559618,0.4187
559618,0.4417
1010777,0.9737
1010777,0.8175
1010777,0.7712
1010777,0.7559
1010777,0.7511
2665788,2.4584
2665788,2.4031
2665788,2.1295
2665788,1.9615
2665788,1.9777
4808754,3.4473
4808754,3.6266
4808754,3.5106
4808754,3.6003
4808754,3.6796
24652312,17.915
24652312,17.9247
24652312,18.0193
24652312,18.0693
24652312,20.9782
48087540,35.6306
48087540,35.9994
48087540,34.8331
48087540,43.2091
48087540,34.7285
