str_len,duration,phrase50,-1
13,0.0008
13,0.0007
13,0.0006
13,0.0007
13,0.0006
101,0.0008
101,0.0007
101,0.0007
101,0.0007
101,0.0007
1045,0.0013
1045,0.0013
1045,0.0013
1045,0.0015
1045,0.0014
48733,0.0334
48733,0.0332
48733,0.0464
48733,0.0342
48733,0.0441
10183,0.008
10183,0.008
10183,0.0077
10183,0.0111
10183,0.0081
185919,0.1552
185919,0.1423
185919,0.1416
185919,0.1299
185919,0.13
559618,0.3932
559618,0.393
559618,0.3937
559618,0.4493
559618,0.407
1010777,0.8926
1010777,0.702
1010777,0.7637
1010777,0.7135
1010777,0.82
2665788,1.931
2665788,2.0175
2665788,2.8136
2665788,1.9612
2665788,1.9201
4808754,4.2332
4808754,3.5324
4808754,3.7802
4808754,3.6685
4808754,3.6225
24652312,17.7493
24652312,17.9295
24652312,17.6134
24652312,17.6906
24652312,17.8064
48087540,34.2359
48087540,34.4109
48087540,37.0386
48087540,40.2203
48087540,34.4307
