str_len,pat_len,inner_comps,outter_comps,total_comps,patterns_found,false_positivesex1,-1
1310,0,1,1,0,0
10110,2,1,3,0,0
104510,9,1,10,0,0
4873310,575,1,576,0,0
1018310,113,1,114,0,0
18591910,2080,1,2081,3,0
55961810,5967,1,5968,5,0
101077710,10924,1,10925,12,0
266578810,30804,1,30805,50,0
480875410,54106,1,54107,37,0
2465231210,284698,1,284699,110,0
4808754010,541069,1,541070,370,0
