str_len,duration,phrase100,293
13,0.0009
13,0.0006
13,0.0006
13,0.0006
13,0.0007
101,0.0013
101,0.0014
101,0.0013
101,0.0013
101,0.0013
1045,0.0052
1045,0.0052
1045,0.0053
1045,0.0054
1045,0.0055
48733,0.225
48733,0.2158
48733,0.2599
48733,0.2033
48733,0.2033
10183,0.0431
10183,0.0431
10183,0.0443
10183,0.0431
10183,0.0441
185919,0.7946
185919,0.8074
185919,0.8087
185919,0.8773
185919,0.8522
559618,2.9047
559618,2.6451
559618,2.8123
559618,2.516
559618,2.3538
1010777,4.4499
1010777,4.4134
1010777,4.7037
1010777,4.2341
1010777,4.3866
2665788,11.9646
2665788,11.4616
2665788,12.5132
2665788,11.9845
2665788,11.2678
4808754,20.6421
4808754,20.1474
4808754,20.2777
4808754,20.1387
4808754,20.5013
24652312,103.543
24652312,104.13
24652312,103.894
24652312,104.924
24652312,106.61
48087540,203.475
48087540,203.186
48087540,205.694
48087540,205.577
48087540,204.839
