str_len,duration,char1000,293
13,0.0007
13,0.0006
13,0.0007
13,0.0006
13,0.0006
101,0.0007
101,0.0006
101,0.0007
101,0.0006
101,0.0007
1045,0.0079
1045,0.0071
1045,0.0073
1045,0.0074
1045,0.0175
48733,0.2149
48733,0.2016
48733,0.2119
48733,0.2235
48733,0.2018
10183,0.0456
10183,0.0649
10183,0.0445
10183,0.0443
10183,0.0453
185919,0.8274
185919,0.8639
185919,0.9619
185919,0.802
185919,0.8003
559618,2.6709
559618,2.5786
559618,2.5826
559618,2.4867
559618,2.6083
1010777,4.3941
1010777,4.6359
1010777,4.4101
1010777,4.2506
1010777,4.3204
2665788,12.0432
2665788,11.8323
2665788,11.2132
2665788,11.3443
2665788,11.5
4808754,20.8519
4808754,20.6178
4808754,20.9546
4808754,20.7013
4808754,21.4185
24652312,113.875
24652312,113.084
24652312,112.323
24652312,117.117
24652312,112.647
48087540,219.209
48087540,205.475
48087540,217.029
48087540,207.528
48087540,208.11
