file_name,inner_comps,outter_comps,total_comps,patterns_found,false_positives,avg_line_length,word10,293
13,0,4,4,0,0
101,0,92,92,0,0
1045,3,1036,1039,0,3
48733,186,48724,48910,0,186
10183,42,10174,10216,0,42
185919,622,185910,186532,3,580
559618,1803,559609,561412,5,1717
1010777,3466,1010768,1014234,12,3286
2665788,9903,2665779,2675682,50,9173
4808754,16139,4808745,4824884,37,15431
24652312,83276,24652303,24735579,110,80510
48087540,161390,48087531,48248921,370,154310
