str_len,pat_len,inner_comps,outter_comps,total_comps,patterns_found,false_positivesex1,293
1310,0,4,4,0,0
10110,0,92,92,0,0
104510,3,1036,1039,0,3
4873310,186,48724,48910,0,186
1018310,42,10174,10216,0,42
18591910,622,185910,186532,3,580
55961810,1803,559609,561412,5,1717
101077710,3466,1010768,1014234,12,3286
266578810,9903,2665779,2675682,50,9173
480875410,16139,4808745,4824884,37,15431
2465231210,83276,24652303,24735579,110,80510
4808754010,161390,48087531,48248921,370,154310
