file_name,duration,phrase1,101
../../books/10LinesFirst.txt,0.062,
../../books/10LinesFirst.txt,0.023,
../../books/10LinesFirst.txt,0.021,
../../books/10LinesFirst.txt,0.046,
../../books/10LinesFirst.txt,0.021,
../../books/10LinesSecond.txt,0.057,
../../books/10LinesSecond.txt,0.019,
../../books/10LinesSecond.txt,0.043,
../../books/10LinesSecond.txt,0.02,
../../books/10LinesSecond.txt,0.03,
../../books/100LinesFirst.txt,0.057,
../../books/100LinesFirst.txt,0.115,
../../books/100LinesFirst.txt,0.125,
../../books/100LinesFirst.txt,0.089,
../../books/100LinesFirst.txt,0.044,
../../books/100LinesSecond.txt,0.098,
../../books/100LinesSecond.txt,0.069,
../../books/100LinesSecond.txt,0.056,
../../books/100LinesSecond.txt,0.057,
../../books/100LinesSecond.txt,0.082,
../../books/1000LinesFirst.txt,0.537,
../../books/1000LinesFirst.txt,0.479,
../../books/1000LinesFirst.txt,0.498,
../../books/1000LinesFirst.txt,0.492,
../../books/1000LinesFirst.txt,0.455,
../../books/1000LinesSecond.txt,0.492,
../../books/1000LinesSecond.txt,0.392,
../../books/1000LinesSecond.txt,0.426,
../../books/1000LinesSecond.txt,0.358,
../../books/1000LinesSecond.txt,0.678,
../../books/10000LinesFirst.txt,4.87,
../../books/10000LinesFirst.txt,5.052,
../../books/10000LinesFirst.txt,4.367,
../../books/10000LinesFirst.txt,3.779,
../../books/10000LinesFirst.txt,4.324,
../../books/10000LinesSecond.txt,2.543,
../../books/10000LinesSecond.txt,2.547,
../../books/10000LinesSecond.txt,2.313,
../../books/10000LinesSecond.txt,2.694,
../../books/10000LinesSecond.txt,2.555,
../../books/50000Lines.txt,19.092,
../../books/50000Lines.txt,18.823,
../../books/50000Lines.txt,19.292,
../../books/50000Lines.txt,18.687,
../../books/50000Lines.txt,18.392,
../../books/100000Lines.txt,33.295,
../../books/100000Lines.txt,31.231,
../../books/100000Lines.txt,32.169,
../../books/100000Lines.txt,32.188,
../../books/100000Lines.txt,31.654,
../../books/500000Lines.txt,157.418,
../../books/500000Lines.txt,161.049,
../../books/500000Lines.txt,162.086,
../../books/500000Lines.txt,155.446,
../../books/500000Lines.txt,167.162,
../../books/1000000Lines.txt,326.812,
../../books/1000000Lines.txt,323.404,
../../books/1000000Lines.txt,320.641,
../../books/1000000Lines.txt,318.652,
../../books/1000000Lines.txt,320.2,
