file_name,duration,phrase2,293
../../books/10LinesFirst.txt,0.094,
../../books/10LinesFirst.txt,0.061,
../../books/10LinesFirst.txt,0.025,
../../books/10LinesFirst.txt,0.047,
../../books/10LinesFirst.txt,0.025,
../../books/10LinesSecond.txt,0.061,
../../books/10LinesSecond.txt,0.074,
../../books/10LinesSecond.txt,0.022,
../../books/10LinesSecond.txt,0.038,
../../books/10LinesSecond.txt,0.022,
../../books/100LinesFirst.txt,0.109,
../../books/100LinesFirst.txt,0.061,
../../books/100LinesFirst.txt,0.092,
../../books/100LinesFirst.txt,0.05,
../../books/100LinesFirst.txt,0.125,
../../books/100LinesSecond.txt,0.108,
../../books/100LinesSecond.txt,0.07,
../../books/100LinesSecond.txt,0.051,
../../books/100LinesSecond.txt,0.083,
../../books/100LinesSecond.txt,0.116,
../../books/1000LinesFirst.txt,0.471,
../../books/1000LinesFirst.txt,0.611,
../../books/1000LinesFirst.txt,0.531,
../../books/1000LinesFirst.txt,0.533,
../../books/1000LinesFirst.txt,0.403,
../../books/1000LinesSecond.txt,0.452,
../../books/1000LinesSecond.txt,0.413,
../../books/1000LinesSecond.txt,0.413,
../../books/1000LinesSecond.txt,0.406,
../../books/1000LinesSecond.txt,0.395,
../../books/10000LinesFirst.txt,4.655,
../../books/10000LinesFirst.txt,4.924,
../../books/10000LinesFirst.txt,4.856,
../../books/10000LinesFirst.txt,4.058,
../../books/10000LinesFirst.txt,3.961,
../../books/10000LinesSecond.txt,3.018,
../../books/10000LinesSecond.txt,3.151,
../../books/10000LinesSecond.txt,2.926,
../../books/10000LinesSecond.txt,3.243,
../../books/10000LinesSecond.txt,3.076,
../../books/50000Lines.txt,21.527,
../../books/50000Lines.txt,22.242,
../../books/50000Lines.txt,20.182,
../../books/50000Lines.txt,21.046,
../../books/50000Lines.txt,20.964,
../../books/100000Lines.txt,37.513,
../../books/100000Lines.txt,38.211,
../../books/100000Lines.txt,36.437,
../../books/100000Lines.txt,36.111,
../../books/100000Lines.txt,39.188,
../../books/500000Lines.txt,191.116,
../../books/500000Lines.txt,195.228,
../../books/500000Lines.txt,192.775,
../../books/500000Lines.txt,202.477,
../../books/500000Lines.txt,189.127,
../../books/1000000Lines.txt,373.669,
../../books/1000000Lines.txt,367.148,
../../books/1000000Lines.txt,382.158,
../../books/1000000Lines.txt,367.231,
../../books/1000000Lines.txt,364.471,
