file_name,duration,word1,293
../../books/10LinesFirst.txt,0.073,
../../books/10LinesFirst.txt,0.023,
../../books/10LinesFirst.txt,0.04,
../../books/10LinesFirst.txt,0.038,
../../books/10LinesFirst.txt,0.024,
../../books/10LinesSecond.txt,0.051,
../../books/10LinesSecond.txt,0.023,
../../books/10LinesSecond.txt,0.023,
../../books/10LinesSecond.txt,0.022,
../../books/10LinesSecond.txt,0.039,
../../books/100LinesFirst.txt,0.081,
../../books/100LinesFirst.txt,0.063,
../../books/100LinesFirst.txt,0.052,
../../books/100LinesFirst.txt,0.06,
../../books/100LinesFirst.txt,0.1,
../../books/100LinesSecond.txt,0.062,
../../books/100LinesSecond.txt,0.107,
../../books/100LinesSecond.txt,0.055,
../../books/100LinesSecond.txt,0.107,
../../books/100LinesSecond.txt,0.107,
../../books/1000LinesFirst.txt,0.536,
../../books/1000LinesFirst.txt,0.536,
../../books/1000LinesFirst.txt,0.423,
../../books/1000LinesFirst.txt,0.406,
../../books/1000LinesFirst.txt,0.477,
../../books/1000LinesSecond.txt,0.577,
../../books/1000LinesSecond.txt,0.564,
../../books/1000LinesSecond.txt,0.665,
../../books/1000LinesSecond.txt,0.597,
../../books/1000LinesSecond.txt,0.78,
../../books/10000LinesFirst.txt,4.738,
../../books/10000LinesFirst.txt,4.185,
../../books/10000LinesFirst.txt,4.66,
../../books/10000LinesFirst.txt,5.608,
../../books/10000LinesFirst.txt,4.198,
../../books/10000LinesSecond.txt,3.133,
../../books/10000LinesSecond.txt,3.248,
../../books/10000LinesSecond.txt,3.169,
../../books/10000LinesSecond.txt,4.307,
../../books/10000LinesSecond.txt,6.335,
../../books/50000Lines.txt,22.743,
../../books/50000Lines.txt,21.617,
../../books/50000Lines.txt,21.828,
../../books/50000Lines.txt,21.156,
../../books/50000Lines.txt,21.703,
../../books/100000Lines.txt,40.445,
../../books/100000Lines.txt,37.219,
../../books/100000Lines.txt,39.45,
../../books/100000Lines.txt,39.423,
../../books/100000Lines.txt,40.194,
../../books/500000Lines.txt,194.044,
../../books/500000Lines.txt,202.757,
../../books/500000Lines.txt,196.942,
../../books/500000Lines.txt,212.431,
../../books/500000Lines.txt,195.571,
../../books/1000000Lines.txt,383.856,
../../books/1000000Lines.txt,393.162,
../../books/1000000Lines.txt,384.622,
../../books/1000000Lines.txt,382.673,
../../books/1000000Lines.txt,388.05,
