file_name,duration,phrase1,-1
11,0.001
11,0.002
11,0.001
11,0.001
11,0.001
11,0.001
11,0.001
11,0.001
11,0.001
11,0
101,0.001
101,0.001
101,0.001
101,0.001
101,0.001
101,0.001
101,0.001
101,0.002
101,0.001
101,0.002
1046,0.01
1046,0.006
1046,0.022
1046,0.009
1046,0.019
1068,0.007
1068,0.006
1068,0.007
1068,0.007
1068,0.006
10183,0.058
10183,0.07
10183,0.057
10183,0.07
10183,0.064
10745,0.06
10745,0.061
10745,0.066
10745,0.061
10745,0.078
48733,0.272
48733,0.273
48733,0.396
48733,0.382
48733,0.316
187153,1.807
187153,1.141
187153,1.06
187153,1.154
187153,1.12
559618,3.701
559618,3.506
559618,3.363
559618,3.364
559618,3.584
1010777,6.048
1010777,6.548
1010777,6.592
1010777,6.131
1010777,6.512
395529,2.296
395529,2.494
395529,2.28
395529,2.301
395529,2.309
2665788,15.7
2665788,15.985
2665788,15.837
2665788,16.205
2665788,16.604
4808754,27.531
4808754,28.893
4808754,29.666
4808754,28.349
4808754,28.714
24652312,143.308
24652312,141.525
24652312,145.641
24652312,141.572
24652312,141.75
48087540,275.486
48087540,280.859
48087540,277.774
48087540,284.077
48087540,275.641
