file_name,duration,word3,293
11,0.001
11,0.001
11,0.001
11,0.001
11,0.001
11,0.012
11,0.001
11,0.001
11,0.001
11,0.001
101,0.002
101,0.003
101,0.002
101,0.002
101,0.002
101,0.005
101,0.003
101,0.003
101,0.002
101,0.003
1046,0.017
1046,0.008
1046,0.018
1046,0.009
1046,0.009
1068,0.019
1068,0.009
1068,0.02
1068,0.015
1068,0.013
10183,0.136
10183,0.16
10183,0.149
10183,0.147
10183,0.129
10745,0.104
10745,0.142
10745,0.085
10745,0.126
10745,0.148
48733,0.381
48733,0.374
48733,0.374
48733,0.492
48733,0.452
187153,1.466
187153,1.716
187153,1.534
187153,1.585
187153,1.614
559618,4.727
559618,4.974
559618,4.597
559618,6.265
559618,4.943
1010777,8.947
1010777,8.93
1010777,8.758
1010777,9.387
1010777,9.083
395529,3.278
395529,3.471
395529,3.302
395529,3.489
395529,3.22
2665788,22.681
2665788,22.821
2665788,22.37
2665788,22.598
2665788,22.795
4808754,39.096
4808754,40.108
4808754,39.423
4808754,40.268
4808754,55.787
24652312,203.02
24652312,197.268
24652312,201.035
24652312,197.688
24652312,198.184
48087540,381.566
48087540,390.564
48087540,385.662
48087540,385.726
48087540,382.483
