file_name,duration,phrase3,293
11,0.001
11,0
11,0.01
11,0.001
11,0
11,0
11,0.001
11,0.001
11,0.001
11,0
101,0.001
101,0
101,0
101,0.001
101,0.001
101,0.002
101,0.001
101,0
101,0
101,0
1046,0.009
1046,0.009
1046,0.009
1046,0.009
1046,0.009
1068,0.009
1068,0.019
1068,0.013
1068,0.018
1068,0.009
10183,0.073
10183,0.084
10183,0.073
10183,0.074
10183,0.176
10745,0.072
10745,0.072
10745,0.09
10745,0.093
10745,0.072
48733,0.383
48733,0.392
48733,0.32
48733,0.319
48733,0.319
187153,1.391
187153,1.291
187153,1.319
187153,1.474
187153,1.234
559618,4.324
559618,4.168
559618,4.608
559618,3.837
559618,4.012
1010777,7.194
1010777,6.97
1010777,7.238
1010777,7.461
1010777,7.016
395529,2.789
395529,2.934
395529,2.595
395529,2.808
395529,2.637
2665788,18.461
2665788,18.507
2665788,18.364
2665788,18.887
2665788,18.909
4808754,32.13
4808754,33.057
4808754,32.774
4808754,32.876
4808754,32.776
24652312,165.429
24652312,165.516
24652312,167.163
24652312,168.634
24652312,167.599
48087540,328.65
48087540,328.255
48087540,322.347
48087540,324.902
48087540,329.243
