str_len,duration,word10,-1
13,0.0007
13,0.0008
13,0.0009
13,0.0008
13,0.0008
101,0.0011
101,0.0114
101,0.0009
101,0.0007
101,0.0008
1045,0.0025
1045,0.0095
1045,0.0027
1045,0.0092
1045,0.0106
48733,0.1554
48733,0.0484
48733,0.0483
48733,0.0467
48733,0.0466
10183,0.0105
10183,0.0104
10183,0.0104
10183,0.0104
10183,0.0106
185919,0.1776
185919,0.2058
185919,0.1905
185919,0.1817
185919,0.1811
559618,0.5724
559618,0.568
559618,0.6178
559618,0.5577
559618,0.6377
1010777,0.9565
1010777,1.0258
1010777,1.0134
1010777,1.1954
1010777,0.9822
2665788,2.8064
2665788,3.0269
2665788,3.0515
2665788,2.7169
2665788,2.9469
4808754,6.5841
4808754,4.9048
4808754,4.9696
4808754,5.3005
4808754,5.3753
24652312,24.4758
24652312,24.457
24652312,24.6138
24652312,24.487
24652312,24.9978
48087540,47.2745
48087540,47.4295
48087540,49.7089
48087540,46.5171
48087540,47.0808
