file_name,duration,word3,-1
../../books/10LinesFirst.txt,0.09
../../books/10LinesFirst.txt,0.031
../../books/10LinesFirst.txt,0.03
../../books/10LinesFirst.txt,0.028
../../books/10LinesFirst.txt,0.045
../../books/10LinesSecond.txt,0.051
../../books/10LinesSecond.txt,0.03
../../books/10LinesSecond.txt,0.029
../../books/10LinesSecond.txt,0.048
../../books/10LinesSecond.txt,0.029
../../books/100LinesFirst.txt,0.084
../../books/100LinesFirst.txt,0.128
../../books/100LinesFirst.txt,0.079
../../books/100LinesFirst.txt,0.054
../../books/100LinesFirst.txt,0.076
../../books/100LinesSecond.txt,0.08
../../books/100LinesSecond.txt,0.057
../../books/100LinesSecond.txt,0.054
../../books/100LinesSecond.txt,0.065
../../books/100LinesSecond.txt,0.096
../../books/1000LinesFirst.txt,0.856
../../books/1000LinesFirst.txt,0.864
../../books/1000LinesFirst.txt,0.341
../../books/1000LinesFirst.txt,0.43
../../books/1000LinesFirst.txt,0.324
../../books/1000LinesSecond.txt,0.358
../../books/1000LinesSecond.txt,0.38
../../books/1000LinesSecond.txt,0.312
../../books/1000LinesSecond.txt,0.414
../../books/1000LinesSecond.txt,0.459
../../books/10000LinesFirst.txt,3.529
../../books/10000LinesFirst.txt,3.286
../../books/10000LinesFirst.txt,3.186
../../books/10000LinesFirst.txt,3.574
../../books/10000LinesFirst.txt,3.138
../../books/10000LinesSecond.txt,2.412
../../books/10000LinesSecond.txt,2.268
../../books/10000LinesSecond.txt,2.452
../../books/10000LinesSecond.txt,2.51
../../books/10000LinesSecond.txt,2.858
../../books/50000Lines.txt,17.263
../../books/50000Lines.txt,17.778
../../books/50000Lines.txt,16.32
../../books/50000Lines.txt,15.678
../../books/50000Lines.txt,16.115
../../books/100000Lines.txt,29.585
../../books/100000Lines.txt,28.099
../../books/100000Lines.txt,29.351
../../books/100000Lines.txt,28.943
../../books/100000Lines.txt,28.371
../../books/500000Lines.txt,147.455
../../books/500000Lines.txt,149.893
../../books/500000Lines.txt,158.62
../../books/500000Lines.txt,144.043
../../books/500000Lines.txt,152.465
../../books/1000000Lines.txt,349.503
../../books/1000000Lines.txt,345.298
../../books/1000000Lines.txt,314.458
../../books/1000000Lines.txt,292.514
../../books/1000000Lines.txt,292.179
