str_len,duration,word1,-1
13,0.0041
13,0.0009
13,0.0009
13,0.0009
13,0.0009
101,0.0014
101,0.0011
101,0.001
101,0.001
101,0.001
1045,0.0026
1045,0.0024
1045,0.0024
1045,0.0024
1045,0.0024
48733,0.0769
48733,0.0898
48733,0.1001
48733,0.08
48733,0.0783
10183,0.0178
10183,0.0175
10183,0.0175
10183,0.0351
10183,0.0456
185919,0.4861
185919,0.3373
185919,0.695
185919,0.3055
185919,0.3121
559618,1.1204
559618,0.9655
559618,0.9325
559618,0.9249
559618,0.9212
1010777,1.8831
1010777,1.6362
1010777,2.2899
1010777,1.7713
1010777,1.6886
2665788,4.8604
2665788,4.6549
2665788,4.5082
2665788,4.4616
2665788,4.6409
4808754,7.8697
4808754,7.975
4808754,8.0344
4808754,7.9654
4808754,7.9204
24652312,40.7031
24652312,40.679
24652312,40.4935
24652312,40.7631
24652312,40.9538
48087540,80.161
48087540,80.7831
48087540,80.2084
48087540,80.2117
48087540,86.6234
