str_len,duration,word10,-1
13,0.0063
13,0.0022
13,0.0023
13,0.0022
13,0.0023
101,0.0031
101,0.0024
101,0.0024
101,0.0023
101,0.0023
1045,0.0055
1045,0.0045
1045,0.0057
1045,0.0043
1045,0.0042
48733,0.0846
48733,0.0972
48733,0.1155
48733,0.1011
48733,0.1012
10183,0.0201
10183,0.02
10183,0.0421
10183,0.0234
10183,0.0188
185919,0.3343
185919,0.4115
185919,0.4655
185919,0.2919
185919,0.3396
559618,0.8599
559618,0.9045
559618,0.8545
559618,1.1824
559618,0.8545
1010777,1.7803
1010777,1.7121
1010777,1.8857
1010777,1.7106
1010777,1.7054
2665788,4.3575
2665788,4.2592
2665788,4.2424
2665788,4.1927
2665788,4.5316
4808754,7.648
4808754,7.5832
4808754,7.5401
4808754,7.7493
4808754,7.5788
24652312,39.4743
24652312,39.0572
24652312,38.4826
24652312,38.8894
24652312,38.6355
48087540,75.9576
48087540,77.248
48087540,76.0386
48087540,76.0587
48087540,80.9037
