file_name,duration,word3,293
../../books/10LinesFirst.txt,0.072,
../../books/10LinesFirst.txt,0.064,
../../books/10LinesFirst.txt,0.054,
../../books/10LinesFirst.txt,0.04,
../../books/10LinesFirst.txt,0.03,
../../books/10LinesSecond.txt,0.056,
../../books/10LinesSecond.txt,0.022,
../../books/10LinesSecond.txt,0.022,
../../books/10LinesSecond.txt,0.023,
../../books/10LinesSecond.txt,0.062,
../../books/100LinesFirst.txt,0.094,
../../books/100LinesFirst.txt,0.068,
../../books/100LinesFirst.txt,0.114,
../../books/100LinesFirst.txt,0.114,
../../books/100LinesFirst.txt,0.159,
../../books/100LinesSecond.txt,0.069,
../../books/100LinesSecond.txt,0.085,
../../books/100LinesSecond.txt,0.107,
../../books/100LinesSecond.txt,0.098,
../../books/100LinesSecond.txt,0.127,
../../books/1000LinesFirst.txt,0.852,
../../books/1000LinesFirst.txt,1.025,
../../books/1000LinesFirst.txt,0.52,
../../books/1000LinesFirst.txt,0.538,
../../books/1000LinesFirst.txt,0.505,
../../books/1000LinesSecond.txt,0.586,
../../books/1000LinesSecond.txt,0.683,
../../books/1000LinesSecond.txt,0.65,
../../books/1000LinesSecond.txt,0.728,
../../books/1000LinesSecond.txt,0.57,
../../books/10000LinesFirst.txt,5.169,
../../books/10000LinesFirst.txt,5.314,
../../books/10000LinesFirst.txt,4.954,
../../books/10000LinesFirst.txt,5.008,
../../books/10000LinesFirst.txt,5.241,
../../books/10000LinesSecond.txt,3.595,
../../books/10000LinesSecond.txt,4.1,
../../books/10000LinesSecond.txt,3.676,
../../books/10000LinesSecond.txt,4.344,
../../books/10000LinesSecond.txt,3.912,
../../books/50000Lines.txt,26.152,
../../books/50000Lines.txt,25.44,
../../books/50000Lines.txt,25.33,
../../books/50000Lines.txt,25.099,
../../books/50000Lines.txt,25.58,
../../books/100000Lines.txt,45.226,
../../books/100000Lines.txt,44.508,
../../books/100000Lines.txt,47.381,
../../books/100000Lines.txt,44.78,
../../books/100000Lines.txt,44.505,
../../books/500000Lines.txt,237.161,
../../books/500000Lines.txt,244.957,
../../books/500000Lines.txt,258.022,
../../books/500000Lines.txt,233.108,
../../books/500000Lines.txt,229.528,
../../books/1000000Lines.txt,457.365,
../../books/1000000Lines.txt,439.432,
../../books/1000000Lines.txt,454.034,
../../books/1000000Lines.txt,446.259,
../../books/1000000Lines.txt,441.788,
