file_name,duration,phrase1,293
../../books/10LinesFirst.txt,0.036,
../../books/10LinesFirst.txt,0.044,
../../books/10LinesFirst.txt,0.034,
../../books/10LinesFirst.txt,0.033,
../../books/10LinesFirst.txt,0.04,
../../books/10LinesSecond.txt,0.046,
../../books/10LinesSecond.txt,0.019,
../../books/10LinesSecond.txt,0.033,
../../books/10LinesSecond.txt,0.036,
../../books/10LinesSecond.txt,0.02,
../../books/100LinesFirst.txt,0.08,
../../books/100LinesFirst.txt,0.078,
../../books/100LinesFirst.txt,0.079,
../../books/100LinesFirst.txt,0.062,
../../books/100LinesFirst.txt,0.085,
../../books/100LinesSecond.txt,0.146,
../../books/100LinesSecond.txt,0.05,
../../books/100LinesSecond.txt,0.059,
../../books/100LinesSecond.txt,0.069,
../../books/100LinesSecond.txt,0.077,
../../books/1000LinesFirst.txt,0.544,
../../books/1000LinesFirst.txt,0.515,
../../books/1000LinesFirst.txt,0.359,
../../books/1000LinesFirst.txt,0.331,
../../books/1000LinesFirst.txt,0.386,
../../books/1000LinesSecond.txt,0.406,
../../books/1000LinesSecond.txt,0.352,
../../books/1000LinesSecond.txt,0.425,
../../books/1000LinesSecond.txt,0.454,
../../books/1000LinesSecond.txt,0.562,
../../books/10000LinesFirst.txt,4.259,
../../books/10000LinesFirst.txt,3.748,
../../books/10000LinesFirst.txt,4.271,
../../books/10000LinesFirst.txt,4.041,
../../books/10000LinesFirst.txt,3.88,
../../books/10000LinesSecond.txt,2.664,
../../books/10000LinesSecond.txt,2.622,
../../books/10000LinesSecond.txt,2.617,
../../books/10000LinesSecond.txt,2.48,
../../books/10000LinesSecond.txt,2.739,
../../books/50000Lines.txt,20.187,
../../books/50000Lines.txt,19.329,
../../books/50000Lines.txt,18.965,
../../books/50000Lines.txt,18.516,
../../books/50000Lines.txt,18.968,
../../books/100000Lines.txt,33.626,
../../books/100000Lines.txt,33.968,
../../books/100000Lines.txt,32.425,
../../books/100000Lines.txt,31.912,
../../books/100000Lines.txt,32.935,
../../books/500000Lines.txt,173.394,
../../books/500000Lines.txt,178.764,
../../books/500000Lines.txt,170.285,
../../books/500000Lines.txt,188.856,
../../books/500000Lines.txt,174.328,
../../books/1000000Lines.txt,355.848,
../../books/1000000Lines.txt,351.281,
../../books/1000000Lines.txt,361.969,
../../books/1000000Lines.txt,348.568,
../../books/1000000Lines.txt,348.17,
