str_len,pat_len,duration,asda,293
10,0,0.0009
98,0,0.0012
1030,0,0.005
47836,0,0.2108
10018,0,0.0427
182952,0,0.9571
550199,0,2.5329
994063,0,4.7514
2615781,0,11.9364
4730642,0,20.9407
24243173,0,106.145
47306420,0,208.139
