str_len,duration,phrase100,-1
9,0.0119
9,0.0209
9,0.021
9,0.0127
9,0.021
97,0.02
97,0.0206
97,0.011
97,0.0206
97,0.0207
1029,0.0212
1029,0.0209
1029,0.01
1029,0.0202
1029,0.0111
47835,0.0184
47835,0.0173
47835,0.0168
47835,0.0173
47835,0.0173
10017,0.0128
10017,0.0117
10017,0.0118
10017,0.0223
10017,0.013
182951,0.0405
182951,0.0458
182951,0.0536
182951,0.0491
182951,0.0455
550198,0.0925
550198,0.0775
550198,0.0968
550198,0.0902
550198,0.1426
994062,0.1571
994062,0.1508
994062,0.1482
994062,0.1541
994062,0.1506
2615780,0.4578
2615780,0.3681
2615780,0.4979
2615780,0.4446
2615780,0.3727
4730641,0.6746
4730641,0.7421
4730641,0.7691
4730641,0.9708
4730641,0.762
24243172,4.3417
24243172,4.0362
24243172,3.9639
24243172,5.0356
24243172,3.6204
47306419,8.1944
47306419,7.127
47306419,7.2047
47306419,7.1301
47306419,7.0292
