str_len,duration,word1,-1
9,0.0088
9,0.0235
9,0.0085
9,0.0085
9,0.0085
97,0.0225
97,0.0084
97,0.0084
97,0.0091
97,0.0123
1029,0.0104
1029,0.0107
1029,0.02
1029,0.0206
1029,0.0089
47835,0.0107
47835,0.0115
47835,0.0149
47835,0.0109
47835,0.0101
10017,0.0235
10017,0.0123
10017,0.0152
10017,0.0239
10017,0.0088
182951,0.0088
182951,0.0109
182951,0.0144
182951,0.0155
182951,0.0221
550198,0.0139
550198,0.0248
550198,0.0236
550198,0.0238
550198,0.0106
994062,0.0273
994062,0.0237
994062,0.0179
994062,0.0115
994062,0.0348
2615780,0.0219
2615780,0.0285
2615780,0.0214
2615780,0.0194
2615780,0.0394
4730641,0.0192
4730641,0.0288
4730641,0.0298
4730641,0.0303
4730641,0.0316
24243172,0.022
24243172,0.0449
24243172,0.0324
24243172,0.056
24243172,0.0266
47306419,0.0302
47306419,0.0353
47306419,0.0307
47306419,0.0245
47306419,0.0298
