str_len,pat_len,duration,ex9,293
100001,9,0.5021
100001,9,0.5125
100001,9,0.6443
100001,9,0.4915
100001,9,0.45
1000001,9,4.6581
1000001,9,5.0449
1000001,9,4.5158
1000001,9,4.3409
1000001,9,4.5725
10000001,9,43.9784
10000001,9,43.6243
10000001,9,43.41
10000001,9,44.678
10000001,9,43.728
100000001,9,439.672
100000001,9,438.653
100000001,9,436.915
100000001,9,438.799
100000001,9,439.553
1000000001,9,4395.09
1000000001,9,4484.35
1000000001,9,4387.62
1000000001,9,4387.67
1000000001,9,4389.95
