file_name,duration,word2,-1
11,0.001
11,0.001
11,0.001
11,0.001
11,0.001
11,0.001
11,0.001
11,0.001
11,0.001
11,0
101,0.002
101,0.001
101,0.001
101,0.003
101,0.002
101,0.011
101,0.002
101,0.002
101,0.003
101,0.001
1046,0.008
1046,0.017
1046,0.008
1046,0.008
1046,0.014
1068,0.007
1068,0.008
1068,0.008
1068,0.008
1068,0.014
10183,0.085
10183,0.076
10183,0.065
10183,0.075
10183,0.093
10745,0.067
10745,0.067
10745,0.068
10745,0.067
10745,0.067
48733,0.373
48733,0.39
48733,0.327
48733,0.314
48733,0.33
187153,1.495
187153,1.188
187153,1.444
187153,1.409
187153,1.17
559618,4.072
559618,4.264
559618,3.772
559618,4.371
559618,3.721
1010777,7.208
1010777,6.597
1010777,6.633
1010777,6.529
1010777,7.357
395529,2.838
395529,3.265
395529,2.603
395529,3.927
395529,2.522
2665788,17.297
2665788,17.896
2665788,18.046
2665788,17.78
2665788,18.338
4808754,31.244
4808754,32.675
4808754,31.288
4808754,35.421
4808754,32.88
24652312,160.176
24652312,165.96
24652312,167.552
24652312,159.195
24652312,162.113
48087540,311.79
48087540,309.947
48087540,310.004
48087540,310.65
48087540,311.138
